"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"07/23/2020 13:58:51:885 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-death_rate","[step]","getViability","getRemainingCellRatio","getSeed"
"32","1.01","72","92","100","1024"
"31","1.01","93","72.8","100","775"
"30","1.009","98","77.88","100","150"
"29","1.009","108","72","100","1189"
"31","1.01","94","71.96000000000001","100","775"
"32","1.01","73","90.64","100","1024"
"30","1.009","99","77.2","100","150"
"29","1.009","109","71.32","100","1189"
"32","1.01","74","89.44","100","1024"
"31","1.01","95","71.08","100","775"
"30","1.009","100","76.64","100","150"
"29","1.009","110","70.56","100","1189"
"32","1.01","75","88.4","100","1024"
"31","1.01","96","70.44","100","775"
"30","1.009","101","75.96000000000001","100","150"
"29","1.009","111","70","100","1189"
"32","1.01","76","87.72","100","1024"
"31","1.01","97","69.84","100","775"
"30","1.009","102","75.4","100","150"
"29","1.009","112","69.52","100","1189"
"32","1.01","77","86.72","100","1024"
"31","1.01","98","69.28","100","775"
"30","1.009","103","74.72","100","150"
"29","1.009","113","68.72","100","1189"
"32","1.01","78","85.92","100","1024"
"31","1.01","99","68.88","100","775"
"30","1.009","104","74.2","100","150"
"29","1.009","114","68.12","100","1189"
"32","1.01","79","84.88","100","1024"
"31","1.01","100","68.44","100","775"
"30","1.009","105","73.56","100","150"
"29","1.009","115","67.56","100","1189"
"32","1.01","80","83.92","100","1024"
"30","1.009","106","73","100","150"
"31","1.01","101","67.56","100","775"
"29","1.009","116","67","100","1189"
"32","1.01","81","83.16","100","1024"
"30","1.009","107","72.28","100","150"
"31","1.01","102","66.72","100","775"
"29","1.009","117","66.36","100","1189"
"32","1.01","82","82.28","100","1024"
"30","1.009","108","71.72","100","150"
"29","1.009","118","65.76","100","1189"
"31","1.01","103","66.24000000000001","100","775"
"32","1.01","83","81.68","100","1024"
"30","1.009","109","71.32","100","150"
"31","1.01","104","65.68","100","775"
"29","1.009","119","65.28","100","1189"
"32","1.01","84","81","100","1024"
"30","1.009","110","70.64","100","150"
"31","1.01","105","65.16","100","775"
"29","1.009","120","64.47999999999999","100","1189"
"32","1.01","85","80.4","100","1024"
"30","1.009","111","70","100","150"
"31","1.01","106","64.56","100","775"
"29","1.009","121","64.12","100","1189"
"32","1.01","86","79.36","100","1024"
"30","1.009","112","69.08","100","150"
"31","1.01","107","63.879999999999995","100","775"
"29","1.009","122","63.68","100","1189"
"32","1.01","87","78.6","100","1024"
"30","1.009","113","68.44","100","150"
"31","1.01","108","62.96","100","775"
"29","1.009","123","63.279999999999994","100","1189"
"32","1.01","88","77.92","100","1024"
"30","1.009","114","67.88","100","150"
"31","1.01","109","62.4","100","775"
"29","1.009","124","62.88","100","1189"
"32","1.01","89","77.28","100","1024"
"30","1.009","115","67.4","100","150"
"31","1.01","110","61.8","100","775"
"29","1.009","125","62.36","100","1189"
"32","1.01","90","76.68","100","1024"
"30","1.009","116","66.64","100","150"
"31","1.01","111","61.32","100","775"
"29","1.009","126","61.84","100","1189"
"32","1.01","91","76.16","100","1024"
"30","1.009","117","66.19999999999999","100","150"
"31","1.01","112","60.76","100","775"
"29","1.009","127","61.199999999999996","100","1189"
"32","1.01","92","75.52","100","1024"
"31","1.01","113","60.24","100","775"
"30","1.009","118","65.64","100","150"
"29","1.009","128","60.56","100","1189"
"32","1.01","93","74.96","100","1024"
"30","1.009","119","65.2","100","150"
"31","1.01","114","59.72","100","775"
"29","1.009","129","60.28","100","1189"
"32","1.01","94","74.08","100","1024"
"30","1.009","120","64.56","100","150"
"31","1.01","115","59.239999999999995","100","775"
"29","1.009","130","59.760000000000005","100","1189"
"32","1.01","95","73.24","100","1024"
"30","1.009","121","64.03999999999999","100","150"
"29","1.009","131","59.28","100","1189"
"31","1.01","116","58.64","100","775"
"32","1.01","96","72.19999999999999","100","1024"
"30","1.009","122","63.4","100","150"
"29","1.009","132","58.72","100","1189"
"31","1.01","117","58.08","100","775"
"32","1.01","97","71.52","100","1024"
"30","1.009","123","62.92","100","150"
"29","1.009","133","58.2","100","1189"
"31","1.01","118","57.48","100","775"
"32","1.01","98","70.96000000000001","100","1024"
"30","1.009","124","62.24","100","150"
"29","1.009","134","57.64","100","1189"
"31","1.01","119","56.96","100","775"
"29","1.009","135","57","100","1189"
"32","1.01","99","70.44","100","1024"
"30","1.009","125","61.52","100","150"
"31","1.01","120","56.36","100","775"
"29","1.009","136","56.56","100","1189"
"32","1.01","100","69.72","100","1024"
"30","1.009","126","61","100","150"
"31","1.01","121","55.559999999999995","100","775"
"29","1.009","137","56.04","100","1189"
"30","1.009","127","60.64","100","150"
"32","1.01","101","68.96000000000001","100","1024"
"31","1.01","122","55","100","775"
"30","1.009","128","60.199999999999996","100","150"
"29","1.009","138","55.559999999999995","100","1189"
"32","1.01","102","68.32","100","1024"
"31","1.01","123","54.52","100","775"
"30","1.009","129","59.64","100","150"
"29","1.009","139","55.120000000000005","100","1189"
"31","1.01","124","53.8","100","775"
"32","1.01","103","67.64","100","1024"
"30","1.009","130","59.08","100","150"
"29","1.009","140","54.4","100","1189"
"31","1.01","125","53.28","100","775"
"32","1.01","104","67.08","100","1024"
"30","1.009","131","58.6","100","150"
"31","1.01","126","52.56","100","775"
"29","1.009","141","53.839999999999996","100","1189"
"32","1.01","105","66.56","100","1024"
"30","1.009","132","58","100","150"
"29","1.009","142","53.4","100","1189"
"31","1.01","127","52.2","100","775"
"32","1.01","106","65.96000000000001","100","1024"
"30","1.009","133","57.6","100","150"
"29","1.009","143","53.04","100","1189"
"31","1.01","128","51.800000000000004","100","775"
"32","1.01","107","65.44","100","1024"
"29","1.009","144","52.64","100","1189"
"30","1.009","134","57.12","100","150"
"31","1.01","129","51.28","100","775"
"32","1.01","108","64.75999999999999","100","1024"
"30","1.009","135","56.480000000000004","100","150"
"29","1.009","145","52.32","100","1189"
"31","1.01","130","50.96","100","775"
"32","1.01","109","64.03999999999999","100","1024"
"30","1.009","136","56.24","100","150"
"29","1.009","146","51.84","100","1189"
"31","1.01","131","50.480000000000004","100","775"
"32","1.01","110","63.4","100","1024"
"30","1.009","137","55.6","100","150"
"29","1.009","147","51.16","100","1189"
"31","1.01","132","50.04","100","775"
"32","1.01","111","62.480000000000004","100","1024"
"30","1.009","138","55","100","150"
"29","1.009","148","50.68","100","1189"
"31","1.01","133","49.72","100","775"
"32","1.01","112","61.88","100","1024"
"30","1.009","139","54.36","100","150"
"29","1.009","149","50.28","100","1189"
"31","1.01","134","49.239999999999995","100","775"
"32","1.01","113","61.559999999999995","100","1024"
"29","1.009","150","50.080000000000005","100","1189"
"30","1.009","140","54","100","150"
"31","1.01","135","48.760000000000005","100","775"
"32","1.01","114","60.96","100","1024"
"30","1.009","141","53.199999999999996","100","150"
"31","1.01","136","48.160000000000004","100","775"
"29","1.009","151","49.63999999999999","100","1189"
"32","1.01","115","60.44","100","1024"
"30","1.009","142","52.68","100","150"
"31","1.01","137","47.72","100","775"
"29","1.009","152","49.239999999999995","100","1189"
"32","1.01","116","59.88","100","1024"
"30","1.009","143","52.2","100","150"
"31","1.01","138","47.31999999999999","100","775"
"29","1.009","153","48.72","100","1189"
"32","1.01","117","59.160000000000004","100","1024"
"30","1.009","144","51.72","100","150"
"29","1.009","154","48.08","100","1189"
"31","1.01","139","46.56","100","775"
"32","1.01","118","58.64","100","1024"
"29","1.009","155","47.760000000000005","100","1189"
"31","1.01","140","46.08","100","775"
"30","1.009","145","51.24","100","150"
"32","1.01","119","58.239999999999995","100","1024"
"29","1.009","156","47.48","100","1189"
"31","1.01","141","45.68","100","775"
"30","1.009","146","50.72","100","150"
"32","1.01","120","57.6","100","1024"
"29","1.009","157","47.199999999999996","100","1189"
"31","1.01","142","44.92","100","775"
"30","1.009","147","50.519999999999996","100","150"
"32","1.01","121","57.2","100","1024"
"29","1.009","158","46.64","100","1189"
"31","1.01","143","44.720000000000006","100","775"
"30","1.009","148","50","100","150"
"32","1.01","122","56.84","100","1024"
"29","1.009","159","46.160000000000004","100","1189"
"31","1.01","144","44.08","100","775"
"30","1.009","149","49.63999999999999","100","150"
"32","1.01","123","56.2","100","1024"
"31","1.01","145","43.56","100","775"
"29","1.009","160","45.879999999999995","100","1189"
"30","1.009","150","49.239999999999995","100","150"
"32","1.01","124","55.559999999999995","100","1024"
"31","1.01","146","43.08","100","775"
"29","1.009","161","45.48","100","1189"
"30","1.009","151","48.8","100","150"
"32","1.01","125","55.04","100","1024"
"31","1.01","147","42.52","100","775"
"29","1.009","162","44.96","100","1189"
"30","1.009","152","48.28","100","150"
"31","1.01","148","42.120000000000005","100","775"
"32","1.01","126","54.52","100","1024"
"29","1.009","163","44.36","100","1189"
"30","1.009","153","47.88","100","150"
"31","1.01","149","41.6","100","775"
"32","1.01","127","53.8","100","1024"
"29","1.009","164","43.92","100","1189"
"30","1.009","154","47.68","100","150"
"31","1.01","150","41.04","100","775"
"32","1.01","128","53.160000000000004","100","1024"
"29","1.009","165","43.60000000000001","100","1189"
"30","1.009","155","47.31999999999999","100","150"
"31","1.01","151","40.52","100","775"
"32","1.01","129","52.72","100","1024"
"29","1.009","166","43.24","100","1189"
"30","1.009","156","46.919999999999995","100","150"
"31","1.01","152","40.28","100","775"
"29","1.009","167","42.84","100","1189"
"32","1.01","130","52.08","100","1024"
"30","1.009","157","46.440000000000005","100","150"
"31","1.01","153","40","100","775"
"29","1.009","168","42.48","100","1189"
"32","1.01","131","51.68","100","1024"
"30","1.009","158","46.08","100","150"
"31","1.01","154","39.6","100","775"
"29","1.009","169","42.04","100","1189"
"32","1.01","132","50.879999999999995","100","1024"
"30","1.009","159","45.76","100","150"
"29","1.009","170","41.76","100","1189"
"31","1.01","155","39.080000000000005","100","775"
"32","1.01","133","50.12","100","1024"
"30","1.009","160","45.28","100","150"
"29","1.009","171","41.44","100","1189"
"31","1.01","156","38.72","100","775"
"32","1.01","134","49.519999999999996","100","1024"
"30","1.009","161","45.08","100","150"
"29","1.009","172","41","100","1189"
"31","1.01","157","38.28","100","775"
"32","1.01","135","48.96","100","1024"
"30","1.009","162","44.720000000000006","100","150"
"29","1.009","173","40.68000000000001","100","1189"
"31","1.01","158","38","100","775"
"32","1.01","136","48.24","100","1024"
"30","1.009","163","44.120000000000005","100","150"
"29","1.009","174","40.559999999999995","100","1189"
"31","1.01","159","37.6","100","775"
"32","1.01","137","47.599999999999994","100","1024"
"30","1.009","164","43.68","100","150"
"29","1.009","175","40.2","100","1189"
"31","1.01","160","37.2","100","775"
"32","1.01","138","47.12","100","1024"
"30","1.009","165","43.32","100","150"
"31","1.01","161","36.919999999999995","100","775"
"29","1.009","176","39.92","100","1189"
"30","1.009","166","43.08","100","150"
"32","1.01","139","46.71999999999999","100","1024"
"31","1.01","162","36.56","100","775"
"29","1.009","177","39.4","100","1189"
"30","1.009","167","42.879999999999995","100","150"
"32","1.01","140","46.08","100","1024"
"31","1.01","163","36.15230460921843","99.8","775"
"29","1.009","178","39","100","1189"
"30","1.009","168","42.48","100","150"
"32","1.01","141","45.64","100","1024"
"31","1.01","164","36.190089358245324","98.48","775"
"29","1.009","179","38.56","100","1189"
"30","1.009","169","41.92","100","150"
"32","1.01","142","45.36","100","1024"
"31","1.01","165","36.00164203612479","97.44","775"
"29","1.009","180","38.2","100","1189"
"30","1.009","170","41.279999999999994","100","150"
"32","1.01","143","45.04","100","1024"
"31","1.01","166","36.076475477971734","96.24000000000001","775"
"29","1.009","181","38.0112269446672","99.76","1189"
"30","1.009","171","40.92","100","150"
"31","1.01","167","35.884567126725216","95.64","775"
"32","1.01","144","44.599999999999994","100","1024"
"29","1.009","182","38.13559322033898","99.11999999999999","1189"
"30","1.009","172","40.68000000000001","100","150"
"31","1.01","168","35.983086680761105","94.6","775"
"32","1.01","145","44.440000000000005","100","1024"
"29","1.009","183","38.18034118602762","98.48","1189"
"30","1.009","173","40.36","100","150"
"31","1.01","169","35.96080102258202","93.88","775"
"29","1.009","184","38.32236842105263","97.28","1189"
"32","1.01","146","43.92","100","1024"
"30","1.009","174","40.12","100","150"
"31","1.01","170","36.241900647948164","92.60000000000001","775"
"29","1.009","185","38.52220838522208","96.36","1189"
"32","1.01","147","43.52","100","1024"
"30","1.009","175","39.839999999999996","100","150"
"31","1.01","171","36.36759581881533","91.84","775"
"29","1.009","186","38.393977415307404","95.64","1189"
"32","1.01","148","43.16","100","1024"
"30","1.009","176","39.2","100","150"
"31","1.01","172","36.43956043956044","91","775"
"29","1.009","187","38.322091062394605","94.88","1189"
"32","1.01","149","42.67999999999999","100","1024"
"30","1.009","177","38.959999999999994","100","150"
"31","1.01","173","36.663693131132916","89.68","775"
"29","1.009","188","38.1578947368421","94.24","1189"
"32","1.01","150","42.04","100","1024"
"30","1.009","178","38.6","100","150"
"31","1.01","174","36.77069199457259","88.44","775"
"29","1.009","189","38.2441113490364","93.4","1189"
"32","1.01","151","41.48","100","1024"
"30","1.009","179","38.32","100","150"
"31","1.01","175","36.736554238833186","87.76","775"
"29","1.009","190","38.28596037898363","92.88","1189"
"32","1.01","152","41.04","100","1024"
"30","1.009","180","38.160000000000004","100","150"
"31","1.01","176","36.64825046040515","86.88","775"
"29","1.009","191","38.37461973055193","92.04","1189"
"32","1.01","153","40.72","100","1024"
"30","1.009","181","38.03607214428858","99.8","150"
"29","1.009","192","38.34717971141232","91.47999999999999","1189"
"31","1.01","177","36.94535263895376","85.64","775"
"32","1.01","154","40.36","100","1024"
"30","1.009","182","37.75181305398871","99.28","150"
"29","1.009","193","38.32599118942731","90.8","1189"
"31","1.01","178","36.93396226415094","84.8","775"
"32","1.01","155","40","100","1024"
"30","1.009","183","37.530463038180336","98.48","150"
"31","1.01","179","36.827060505002386","83.96000000000001","775"
"29","1.009","194","38.46153846153846","89.96","1189"
"32","1.01","156","39.800000000000004","100","1024"
"30","1.009","184","37.459016393442624","97.6","150"
"29","1.009","195","38.220831470719716","89.48","1189"
"31","1.01","180","36.83453237410072","83.39999999999999","775"
"32","1.01","157","39.35999999999999","100","1024"
"30","1.009","185","37.69135291683906","96.67999999999999","150"
"29","1.009","196","38.34314169307379","88.36","1189"
