"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"06/30/2020 09:10:32:547 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-LateApoThreshold","gui-apoptosisDuration","gui-disintegrationDuration","gui-death_rate","gui-alpha","[step]","getViability","getRemainingCellRatio"
"7","48","24","10000","1.007","2","155","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","180","100","93.67999999999999"
"8","48","24","10000","1.007","2","154","99.91467576791808","93.76"
"5","48","24","10000","1.007","1","187","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","156","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","181","100","93.67999999999999"
"5","48","24","10000","1.007","1","188","99.95730145175064","93.67999999999999"
"8","48","24","10000","1.007","2","155","99.91467576791808","93.76"
"7","48","24","10000","1.007","2","157","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","182","100","93.67999999999999"
"5","48","24","10000","1.007","1","189","99.95730145175064","93.67999999999999"
"8","48","24","10000","1.007","2","156","99.91467576791808","93.76"
"7","48","24","10000","1.007","2","158","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","183","100","93.67999999999999"
"5","48","24","10000","1.007","1","190","99.95730145175064","93.67999999999999"
"8","48","24","10000","1.007","2","157","99.91467576791808","93.76"
"7","48","24","10000","1.007","2","159","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","184","100","93.67999999999999"
"5","48","24","10000","1.007","1","191","99.95730145175064","93.67999999999999"
"8","48","24","10000","1.007","2","158","99.91467576791808","93.76"
"7","48","24","10000","1.007","2","160","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","185","99.95730145175064","93.67999999999999"
"5","48","24","10000","1.007","1","192","100","93.64"
"8","48","24","10000","1.007","2","159","99.91467576791808","93.76"
"7","48","24","10000","1.007","2","161","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","186","99.95730145175064","93.67999999999999"
"5","48","24","10000","1.007","1","193","100","93.64"
"8","48","24","10000","1.007","2","160","99.91467576791808","93.76"
"6","48","24","10000","1.007","1","187","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","162","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","194","100","93.64"
"8","48","24","10000","1.007","2","161","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","188","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","163","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","195","100","93.64"
"8","48","24","10000","1.007","2","162","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","189","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","164","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","196","100","93.64"
"8","48","24","10000","1.007","2","163","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","190","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","165","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","197","100","93.64"
"8","48","24","10000","1.007","2","164","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","191","99.95730145175064","93.67999999999999"
"5","48","24","10000","1.007","1","198","100","93.64"
"7","48","24","10000","1.007","2","166","99.95731967562953","93.72"
"8","48","24","10000","1.007","2","165","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","192","100","93.64"
"5","48","24","10000","1.007","1","199","100","93.64"
"7","48","24","10000","1.007","2","167","99.95731967562953","93.72"
"8","48","24","10000","1.007","2","166","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","193","100","93.64"
"5","48","24","10000","1.007","1","200","100","93.64"
"7","48","24","10000","1.007","2","168","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","194","100","93.64"
"8","48","24","10000","1.007","2","167","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","201","100","93.64"
"7","48","24","10000","1.007","2","169","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","195","100","93.64"
"8","48","24","10000","1.007","2","168","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","202","100","93.64"
"7","48","24","10000","1.007","2","170","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","196","100","93.64"
"8","48","24","10000","1.007","2","169","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","203","100","93.64"
"7","48","24","10000","1.007","2","171","99.95731967562953","93.72"
"6","48","24","10000","1.007","1","197","100","93.64"
"8","48","24","10000","1.007","2","170","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","204","100","93.64"
"7","48","24","10000","1.007","2","172","100","93.67999999999999"
"6","48","24","10000","1.007","1","198","100","93.64"
"8","48","24","10000","1.007","2","171","99.95731967562953","93.72"
"5","48","24","10000","1.007","1","205","100","93.64"
"6","48","24","10000","1.007","1","199","100","93.64"
"7","48","24","10000","1.007","2","173","100","93.67999999999999"
"5","48","24","10000","1.007","1","206","100","93.64"
"8","48","24","10000","1.007","2","172","100","93.67999999999999"
"6","48","24","10000","1.007","1","200","100","93.64"
"7","48","24","10000","1.007","2","174","100","93.67999999999999"
"5","48","24","10000","1.007","1","207","100","93.64"
"8","48","24","10000","1.007","2","173","100","93.67999999999999"
"6","48","24","10000","1.007","1","201","100","93.64"
"7","48","24","10000","1.007","2","175","100","93.67999999999999"
"5","48","24","10000","1.007","1","208","100","93.64"
"8","48","24","10000","1.007","2","174","100","93.67999999999999"
"6","48","24","10000","1.007","1","202","100","93.64"
"7","48","24","10000","1.007","2","176","100","93.67999999999999"
"5","48","24","10000","1.007","1","209","100","93.64"
"8","48","24","10000","1.007","2","175","100","93.67999999999999"
"6","48","24","10000","1.007","1","203","100","93.64"
"5","48","24","10000","1.007","1","210","100","93.64"
"7","48","24","10000","1.007","2","177","100","93.67999999999999"
"8","48","24","10000","1.007","2","176","100","93.67999999999999"
"6","48","24","10000","1.007","1","204","100","93.64"
"5","48","24","10000","1.007","1","211","100","93.64"
"7","48","24","10000","1.007","2","178","100","93.67999999999999"
"8","48","24","10000","1.007","2","177","100","93.67999999999999"
"6","48","24","10000","1.007","1","205","100","93.64"
"7","48","24","10000","1.007","2","179","100","93.67999999999999"
"5","48","24","10000","1.007","1","212","100","93.64"
"8","48","24","10000","1.007","2","178","100","93.67999999999999"
"6","48","24","10000","1.007","1","206","100","93.64"
"7","48","24","10000","1.007","2","180","100","93.67999999999999"
"5","48","24","10000","1.007","1","213","100","93.64"
"8","48","24","10000","1.007","2","179","100","93.67999999999999"
"5","48","24","10000","1.007","1","214","100","93.64"
"6","48","24","10000","1.007","1","207","100","93.64"
"7","48","24","10000","1.007","2","181","100","93.67999999999999"
"8","48","24","10000","1.007","2","180","100","93.67999999999999"
"5","48","24","10000","1.007","1","215","100","93.64"
"6","48","24","10000","1.007","1","208","100","93.64"
"7","48","24","10000","1.007","2","182","100","93.67999999999999"
"8","48","24","10000","1.007","2","181","100","93.67999999999999"
"6","48","24","10000","1.007","1","209","100","93.64"
"5","48","24","10000","1.007","1","216","100","93.64"
"7","48","24","10000","1.007","2","183","100","93.67999999999999"
"8","48","24","10000","1.007","2","182","100","93.67999999999999"
"6","48","24","10000","1.007","1","210","100","93.64"
"5","48","24","10000","1.007","1","217","100","93.64"
"7","48","24","10000","1.007","2","184","100","93.67999999999999"
"8","48","24","10000","1.007","2","183","100","93.67999999999999"
"5","48","24","10000","1.007","1","218","100","93.64"
"6","48","24","10000","1.007","1","211","100","93.64"
"7","48","24","10000","1.007","2","185","100","93.67999999999999"
"5","48","24","10000","1.007","1","219","100","93.64"
"8","48","24","10000","1.007","2","184","100","93.67999999999999"
"6","48","24","10000","1.007","1","212","100","93.64"
"7","48","24","10000","1.007","2","186","100","93.67999999999999"
"5","48","24","10000","1.007","1","220","100","93.64"
"6","48","24","10000","1.007","1","213","100","93.64"
"8","48","24","10000","1.007","2","185","100","93.67999999999999"
"7","48","24","10000","1.007","2","187","100","93.67999999999999"
"5","48","24","10000","1.007","1","221","100","93.64"
"6","48","24","10000","1.007","1","214","100","93.64"
"8","48","24","10000","1.007","2","186","100","93.67999999999999"
"7","48","24","10000","1.007","2","188","100","93.67999999999999"
"5","48","24","10000","1.007","1","222","100","93.64"
"6","48","24","10000","1.007","1","215","100","93.64"
"8","48","24","10000","1.007","2","187","100","93.67999999999999"
"7","48","24","10000","1.007","2","189","100","93.67999999999999"
"5","48","24","10000","1.007","1","223","100","93.64"
"6","48","24","10000","1.007","1","216","100","93.64"
"8","48","24","10000","1.007","2","188","100","93.67999999999999"
"7","48","24","10000","1.007","2","190","100","93.67999999999999"
"5","48","24","10000","1.007","1","224","100","93.64"
"6","48","24","10000","1.007","1","217","100","93.64"
"8","48","24","10000","1.007","2","189","100","93.67999999999999"
"7","48","24","10000","1.007","2","191","100","93.67999999999999"
"5","48","24","10000","1.007","1","225","100","93.64"
"6","48","24","10000","1.007","1","218","100","93.64"
"8","48","24","10000","1.007","2","190","100","93.67999999999999"
"7","48","24","10000","1.007","2","192","100","93.67999999999999"
"5","48","24","10000","1.007","1","226","100","93.64"
"6","48","24","10000","1.007","1","219","100","93.64"
"8","48","24","10000","1.007","2","191","100","93.67999999999999"
"7","48","24","10000","1.007","2","193","100","93.67999999999999"
"6","48","24","10000","1.007","1","220","100","93.64"
"5","48","24","10000","1.007","1","227","100","93.64"
"8","48","24","10000","1.007","2","192","100","93.67999999999999"
"7","48","24","10000","1.007","2","194","100","93.67999999999999"
"5","48","24","10000","1.007","1","228","100","93.64"
"6","48","24","10000","1.007","1","221","100","93.64"
"8","48","24","10000","1.007","2","193","100","93.67999999999999"
"7","48","24","10000","1.007","2","195","100","93.67999999999999"
"5","48","24","10000","1.007","1","229","100","93.64"
"6","48","24","10000","1.007","1","222","100","93.64"
"8","48","24","10000","1.007","2","194","100","93.67999999999999"
"7","48","24","10000","1.007","2","196","100","93.67999999999999"
"5","48","24","10000","1.007","1","230","100","93.64"
"6","48","24","10000","1.007","1","223","100","93.64"
"8","48","24","10000","1.007","2","195","100","93.67999999999999"
"5","48","24","10000","1.007","1","231","100","93.64"
"7","48","24","10000","1.007","2","197","100","93.67999999999999"
"6","48","24","10000","1.007","1","224","100","93.64"
"8","48","24","10000","1.007","2","196","100","93.67999999999999"
"5","48","24","10000","1.007","1","232","100","93.64"
"7","48","24","10000","1.007","2","198","100","93.67999999999999"
"6","48","24","10000","1.007","1","225","100","93.64"
"5","48","24","10000","1.007","1","233","100","93.64"
"8","48","24","10000","1.007","2","197","100","93.67999999999999"
"7","48","24","10000","1.007","2","199","100","93.67999999999999"
"6","48","24","10000","1.007","1","226","100","93.64"
"5","48","24","10000","1.007","1","234","100","93.64"
"8","48","24","10000","1.007","2","198","100","93.67999999999999"
"7","48","24","10000","1.007","2","200","100","93.67999999999999"
"6","48","24","10000","1.007","1","227","100","93.64"
"5","48","24","10000","1.007","1","235","100","93.64"
"8","48","24","10000","1.007","2","199","100","93.67999999999999"
"7","48","24","10000","1.007","2","201","100","93.67999999999999"
"6","48","24","10000","1.007","1","228","100","93.64"
"5","48","24","10000","1.007","1","236","100","93.64"
"8","48","24","10000","1.007","2","200","100","93.67999999999999"
"7","48","24","10000","1.007","2","202","100","93.67999999999999"
"6","48","24","10000","1.007","1","229","100","93.64"
"5","48","24","10000","1.007","1","237","100","93.64"
"8","48","24","10000","1.007","2","201","100","93.67999999999999"
"7","48","24","10000","1.007","2","203","99.95730145175064","93.67999999999999"
"6","48","24","10000","1.007","1","230","100","93.64"
"5","48","24","10000","1.007","1","238","100","93.64"
"8","48","24","10000","1.007","2","202","100","93.67999999999999"
"7","48","24","10000","1.007","2","204","99.95730145175064","93.67999999999999"
"6","48","24","10000","1.007","1","231","100","93.64"
"5","48","24","10000","1.007","1","239","100","93.64"
"8","48","24","10000","1.007","2","203","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","205","99.95730145175064","93.67999999999999"
"6","48","24","10000","1.007","1","232","100","93.64"
"5","48","24","10000","1.007","1","240","100","93.64"
"8","48","24","10000","1.007","2","204","99.95730145175064","93.67999999999999"
"6","48","24","10000","1.007","1","233","100","93.64"
"7","48","24","10000","1.007","2","206","99.95730145175064","93.67999999999999"
"5","48","24","10000","1.007","1","241","100","93.64"
"8","48","24","10000","1.007","2","205","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","207","99.95730145175064","93.67999999999999"
"6","48","24","10000","1.007","1","234","100","93.64"
"5","48","24","10000","1.007","1","242","100","93.64"
"6","48","24","10000","1.007","1","235","100","93.64"
"7","48","24","10000","1.007","2","208","99.87190435525193","93.67999999999999"
"8","48","24","10000","1.007","2","206","99.95730145175064","93.67999999999999"
"5","48","24","10000","1.007","1","243","100","93.64"
"6","48","24","10000","1.007","1","236","100","93.64"
"8","48","24","10000","1.007","2","207","99.95730145175064","93.67999999999999"
"7","48","24","10000","1.007","2","209","99.87190435525193","93.67999999999999"
"5","48","24","10000","1.007","1","244","100","93.64"
"6","48","24","10000","1.007","1","237","100","93.64"
"5","48","24","10000","1.007","1","245","100","93.64"
"7","48","24","10000","1.007","2","210","99.91456642460487","93.64"
"8","48","24","10000","1.007","2","208","99.87190435525193","93.67999999999999"
"6","48","24","10000","1.007","1","238","100","93.64"
"5","48","24","10000","1.007","1","246","100","93.64"
"7","48","24","10000","1.007","2","211","99.91456642460487","93.64"
"8","48","24","10000","1.007","2","209","99.87190435525193","93.67999999999999"
"6","48","24","10000","1.007","1","239","100","93.64"
"5","48","24","10000","1.007","1","247","100","93.64"
"7","48","24","10000","1.007","2","212","99.91456642460487","93.64"
"8","48","24","10000","1.007","2","210","99.91456642460487","93.64"
"6","48","24","10000","1.007","1","240","100","93.64"
